Id,Televisacion,Ipid,Ifid,EtiquetaCalificacionPrincipal,ValorCalificacionPrincipal,GradoCalificacionPrincipal,Fecha,Cuenca,Direccion,Ciudad
8-1-EPMTV2435,EPMTV2435,8,-1,EPM_Suma_Ponderada_Media_del_Tramo,15,4,2020-11-23 00:00:00,Tubería sin nombre homologado,Cr35 Entre No9Sur-160 y Cl9Sur,Medellin
9-1-EPMTV2435,EPMTV2435,9,-1,EPM_Suma_Ponderada_Media_del_Tramo,"14,18",4,2020-11-23 00:00:00,Tubería sin nombre homologado,Interceptor la virgen CR 27,Anori
8657587-1-EPMTV2437,EPMTV2437,8657587,529696,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2020-11-26 00:00:00,TASAJERA,RURAL 1650548120000000000,Copacabana
8657588-1-EPMTV2437,EPMTV2437,8657588,529701,EPM_Suma_Ponderada_Media_del_Tramo,"35,72",4,2020-11-26 00:00:00,TASAJERA,RURAL 1650548120000000000,Copacabana
8657589-1-EPMTV2437,EPMTV2437,8657589,529702,EPM_Suma_Ponderada_Media_del_Tramo,"31,86",4,2020-11-26 00:00:00,TASAJERA,RURAL 1650548120000000000,Copacabana
8657590-1-EPMTV2437,EPMTV2437,8657590,529697,EPM_Suma_Ponderada_Media_del_Tramo,"21,12",4,2020-11-26 00:00:00,TASAJERA,RURAL 1650548120000000000,Copacabana
8657591-1-EPMTV2437,EPMTV2437,8657591,529698,EPM_Suma_Ponderada_Media_del_Tramo,"69,78",5,2020-11-26 00:00:00,TASAJERA,RURAL 1650548120000000000,Copacabana
8657592-1-EPMTV2437,EPMTV2437,8657592,529699,EPM_Suma_Ponderada_Media_del_Tramo,"81,23",5,2020-11-26 00:00:00,TASAJERA,RURAL 1650548120000000000,Copacabana
8657593-1-EPMTV2437,EPMTV2437,8657593,529587,EPM_Suma_Ponderada_Media_del_Tramo,"86,23",5,2020-11-26 00:00:00,TASAJERA,RURAL 1650548120000000000,Copacabana
8512290-1-EPMTV2439,EPMTV2439,8512290,529599,EPM_Suma_Ponderada_Media_del_Tramo,"6,15",3,2020-11-30 00:00:00,TASAJERA,CL 103 CR 46 - 446,Copacabana
8512291-1-EPMTV2439,EPMTV2439,8512291,529601,EPM_Suma_Ponderada_Media_del_Tramo,"56,34",5,2020-11-30 00:00:00,TASAJERA,CL 103 CR 46 - 446,Copacabana
8512292-1-EPMTV2439,EPMTV2439,8512292,529602,EPM_Suma_Ponderada_Media_del_Tramo,"4,12",3,2020-11-30 00:00:00,TASAJERA,VL 103 CR 46 - 446,Copacabana
8512297-1-EPMTV2439,EPMTV2439,8512297,529604,EPM_Suma_Ponderada_Media_del_Tramo,"2,84",2,2020-11-30 00:00:00,TASAJERA,VL 103 CR 46 - 446,Copacabana
8657593-1-EPMTV2437-1,EPMTV2437-1,8657593,529587,EPM_Suma_Ponderada_Media_del_Tramo,"17,78",4,2020-11-30 00:00:00,TASAJERA,RURAL 1650548120000000000,Copacabana
8657594-1-EPMTV2437-1,EPMTV2437-1,8657594,529588,EPM_Suma_Ponderada_Media_del_Tramo,"6,35",3,2020-11-30 00:00:00,TASAJERA,RURAL 16505481200000000000,Copacabana
9007111-1-EPMTV2437-1,EPMTV2437-1,9007111,529695,EPM_Suma_Ponderada_Media_del_Tramo,"244,44",5,2020-11-30 00:00:00,TASAJERA,RURAL 16505481200000000000,Copacabana
9007112-1-EPMTV2437-1,EPMTV2437-1,9007112,529581,EPM_Suma_Ponderada_Media_del_Tramo,"25,48",4,2020-11-30 00:00:00,TASAJERA,RURAL 1650548120000000000,Copacabana
9007113-1-EPMTV2437-1,EPMTV2437-1,9007113,529582,EPM_Suma_Ponderada_Media_del_Tramo,"4,38",3,2020-11-30 00:00:00,TASAJERA,RURAL 1650548120000000000,Copacabana
9007114-1-EPMTV2437-1,EPMTV2437-1,9007114,529589,EPM_Suma_Ponderada_Media_del_Tramo,"101,02",5,2020-11-30 00:00:00,TASAJERA,RURAL 1650548120000000000,Copacabana
9007115-1-EPMTV2439,EPMTV2439,9007115,529590,EPM_Suma_Ponderada_Media_del_Tramo,"59,28",5,2020-11-30 00:00:00,TASAJERA,RUAL 1650510080000000000,Copacabana
8512289-1-EPMTV2439-1,EPMTV2439-1,8512289,529598,EPM_Suma_Ponderada_Media_del_Tramo,"6,17",3,2020-12-01 00:00:00,TASAJERA,CL 103 CR 46 - 446,Copacabana
9007115-1-EPMTV2439-1,EPMTV2439-1,9007115,529590,EPM_Suma_Ponderada_Media_del_Tramo,"62,43",5,2020-12-01 00:00:00,TASAJERA,RUAL 1650510080000000000,Copacabana
9007116-1-EPMTV2439-1,EPMTV2439-1,9007116,529591,EPM_Suma_Ponderada_Media_del_Tramo,"25,79",4,2020-12-01 00:00:00,TASAJERA,RUAL 1650510080000000000,Copacabana
9007117-1-EPMTV2439-1,EPMTV2439-1,9007117,529592,EPM_Suma_Ponderada_Media_del_Tramo,"46,36",5,2020-12-01 00:00:00,TASAJERA,RUAL 1650510080000000000,Copacabana
9007118-1-EPMTV2439-1,EPMTV2439-1,9007118,529583,EPM_Suma_Ponderada_Media_del_Tramo,"21,59",4,2020-12-01 00:00:00,TASAJERA,RURAL 1650510080000000000,Copacabana
9007119-1-EPMTV2439-1,EPMTV2439-1,9007119,529584,EPM_Suma_Ponderada_Media_del_Tramo,"32,33",4,2020-12-01 00:00:00,TASAJERA,RURAL 165051008000000000,Copacabana
9007120-1-EPMTV2439-1,EPMTV2439-1,9007120,529593,EPM_Suma_Ponderada_Media_del_Tramo,"136,23",5,2020-12-01 00:00:00,TASAJERA,RURAL 165051008000000000,Copacabana
9007121-1-EPMTV2439-1,EPMTV2439-1,9007121,529585,EPM_Suma_Ponderada_Media_del_Tramo,"33,59",4,2020-12-01 00:00:00,TASAJERA,RURAL 165051008000000000,Copacabana
9007122-1-EPMTV2439-1,EPMTV2439-1,9007122,529586,EPM_Suma_Ponderada_Media_del_Tramo,"26,1",4,2020-12-01 00:00:00,TASAJERA,RURAL 165051008000000000,Copacabana
9007124-1-EPMTV2439-1,EPMTV2439-1,9007124,529594,EPM_Suma_Ponderada_Media_del_Tramo,"3,98",3,2020-12-01 00:00:00,TASAJERA,cl 103 cr 46 - 446,Copacabana
6077489-1-EPMTV2414,EPMTV2414,6077489,241606,EPM_Suma_Ponderada_Media_del_Tramo,"74,23",5,2020-12-09 00:00:00,Tubería sin nombre homologado,CL 40 SUR CR 44 AA,Envigado
8563962-1-EPMTV2414,EPMTV2414,8563962,241611,EPM_Suma_Ponderada_Media_del_Tramo,"0,87",1,2020-12-09 00:00:00,Tubería sin nombre homologado,CL 40 SUR CR 44 AA,Envigado
8563963-1-EPMTV2414,EPMTV2414,8563963,240732,EPM_Suma_Ponderada_Media_del_Tramo,"2,59",2,2020-12-09 00:00:00,Tubería sin nombre homologado,CL 40 SUR CR 44 AA,Envigado
8566412-1-EPMTV2414,EPMTV2414,8566412,240666,EPM_Suma_Ponderada_Media_del_Tramo,"0,93",1,2020-12-09 00:00:00,Tubería sin nombre homologado,CL 40 SUR CR 44 AA,Envigado
8566417-1-EPMTV2414,EPMTV2414,8566417,240669,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2020-12-09 00:00:00,Tubería sin nombre homologado,CL 40 SUR CR 44 AA,Envigado
8566444-1-EPMTV2414,EPMTV2414,8566444,241626,EPM_Suma_Ponderada_Media_del_Tramo,"5,25",3,2020-12-09 00:00:00,Tubería sin nombre homologado,CL 40 SUR CR 44 AA,Envigado
8673999-1-EPMTV2414,EPMTV2414,8673999,241642,EPM_Suma_Ponderada_Media_del_Tramo,"5,27",3,2020-12-09 00:00:00,Tubería sin nombre homologado,CL 40 SUR CR 44 AA,Envigado
8674000-1-EPMTV2414,EPMTV2414,8674000,241643,EPM_Suma_Ponderada_Media_del_Tramo,"4,63",3,2020-12-09 00:00:00,Tubería sin nombre homologado,CL 40 SUR CR 44 AA,Envigado
9393923-1-EPMTV2414,EPMTV2414,9393923,9393923,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2020-12-09 00:00:00,Tubería sin nombre homologado,CL 40 SUR CR 44 AA,Envigado
9948701-1-EPMTV2414,EPMTV2414,9948701,9948701,EPM_Suma_Ponderada_Media_del_Tramo,"6,55",3,2020-12-09 00:00:00,Tubería sin nombre homologado,CL 40 SUR CR 44 AA,Envigado
9948703-1-EPMTV2414,EPMTV2414,9948703,9948703,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2020-12-09 00:00:00,Tubería sin nombre homologado,CL 40 SUR CR 44 AA,Envigado
6076648-1-EPMTV2441,EPMTV2441,6076648,240670,EPM_Suma_Ponderada_Media_del_Tramo,"26,18",4,2020-12-14 00:00:00,LA MINA,CL 39A SUR CR 45,Envigado
6191660-1-EPMTV2416,EPMTV2416,6191660,348146,EPM_Suma_Ponderada_Media_del_Tramo,"1234,92",5,2020-12-14 00:00:00,LA PICACHA,CL 34 CR 65,Medellín
6191675-1-EPMTV2416,EPMTV2416,6191675,348579,EPM_Suma_Ponderada_Media_del_Tramo,"88,37",5,2020-12-14 00:00:00,LA PICACHA,CL 34 CR 65,Medellín
8563951-1-EPMTV2441,EPMTV2441,8563951,240688,EPM_Suma_Ponderada_Media_del_Tramo,"26,18",4,2020-12-14 00:00:00,LA MINA,CL 39 A SUR CR 45,Envigado
8563952-1-EPMTV2441,EPMTV2441,8563952,240684,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2020-12-14 00:00:00,LA MINA,CL 39 A SUR CR 45,Envigado
8563954-1-EPMTV2441,EPMTV2441,8563954,240686,EPM_Suma_Ponderada_Media_del_Tramo,"32,95",4,2020-12-14 00:00:00,LA MINA,CL 39 A SUR CR 45,Envigado
10090825-1-EPMTV2418,EPMTV2418,10090825,10090825,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2020-12-15 00:00:00,LA HUESO,CR 107 A CL 37,Medellín
6076674-1-EPMTV2441-1,EPMTV2441-1,6076674,240687,EPM_Suma_Ponderada_Media_del_Tramo,"63,58",5,2020-12-15 00:00:00,LA MINA,CL 39 A SUR CR 45,Envigado
8563957-1-EPMTV2441-1,EPMTV2441-1,8563957,240695,EPM_Suma_Ponderada_Media_del_Tramo,"27,06",4,2020-12-15 00:00:00,LA MINA,CL 39A SSUR  R 345,Envigado
9993865-1-EPMTV2418,EPMTV2418,9993865,9993865,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2020-12-15 00:00:00,LA HUESO,CR 107 A CL 37,Medellín
9993870-1-EPMTV2418,EPMTV2418,9993870,9993870,EPM_Suma_Ponderada_Media_del_Tramo,"0,77",1,2020-12-15 00:00:00,LA HUESO,CR 107 A CL 37,Medellín
9993871-1-EPMTV2418,EPMTV2418,9993871,9993871,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2020-12-15 00:00:00,LA HUESO,CR 107 A CL 37,Medellín
9993872-1-EPMTV2418,EPMTV2418,9993872,9993872,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2020-12-15 00:00:00,LA HUESO,CR 107 A CL 37,Medellín
9993874-1-EPMTV2418,EPMTV2418,9993874,9993874,EPM_Suma_Ponderada_Media_del_Tramo,"1,16",2,2020-12-15 00:00:00,LA HUESO,CR 107 A CL 37,Medellín
6180938-1-EPMTV2443,EPMTV2443,6180938,314334,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2020-12-17 00:00:00,SANTA ELENA,CL 44AC CR 10,Medellín
6180939-1-EPMTV2443,EPMTV2443,6180939,314288,EPM_Suma_Ponderada_Media_del_Tramo,"83,72",5,2020-12-17 00:00:00,SANTA ELENA,CL 44AC CR 10,Medellín
6180941-1-EPMTV2443,EPMTV2443,6180941,314322,EPM_Suma_Ponderada_Media_del_Tramo,"64,75",5,2020-12-17 00:00:00,SANTA ELENA,CL 44AC CR 10,Medellín
8566413-1-EPMTV2445,EPMTV2445,8566413,240667,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2020-12-17 00:00:00,LA MINA,CL 39A SUR CR 48,Envigado
8566421-1-EPMTV2445,EPMTV2445,8566421,240671,EPM_Suma_Ponderada_Media_del_Tramo,"9,36",3,2020-12-17 00:00:00,LA MINA,CL 39A SUR CR 48,Envigado
8566423-1-EPMTV2445,EPMTV2445,8566423,240672,EPM_Suma_Ponderada_Media_del_Tramo,"6,22",3,2020-12-17 00:00:00,LA MINA,CL 39A SUR CR 48,Envigado
8566424-1-EPMTV2445,EPMTV2445,8566424,241601,EPM_Suma_Ponderada_Media_del_Tramo,"2,15",2,2020-12-17 00:00:00,LA MINA,CL 39A SUR CR 48,Envigado
8673853-1-EPMTV2445,EPMTV2445,8673853,241605,EPM_Suma_Ponderada_Media_del_Tramo,"3,46",2,2020-12-17 00:00:00,LA MINA,CL 39A SUR CR 48,Envigado
6075976-1-EPMTV2445-1,EPMTV2445-1,6075976,240676,EPM_Suma_Ponderada_Media_del_Tramo,"80,32",5,2020-12-18 00:00:00,LA MINA,CL 39 A SUR CR 48,Envigado
6075996-1-EPMTV2445-1,EPMTV2445-1,6075996,240674,EPM_Suma_Ponderada_Media_del_Tramo,"325,72",5,2020-12-18 00:00:00,LA MINA,CL 39 A SUR CR 48,Envigado
6182156-1-EPMTV2453,EPMTV2453,6182156,305035,EPM_Suma_Ponderada_Media_del_Tramo,"260,6",5,2020-12-18 00:00:00,Tubería sin nombre homologado,CL 16 CR 48,Medellín
6182157-1-EPMTV2453,EPMTV2453,6182157,304995,EPM_Suma_Ponderada_Media_del_Tramo,"52,25",5,2020-12-18 00:00:00,Tubería sin nombre homologado,CL 16 CR 48,Medellín
6182200-1-EPMTV2453,EPMTV2453,6182200,305051,EPM_Suma_Ponderada_Media_del_Tramo,"37,98",4,2020-12-18 00:00:00,Tubería sin nombre homologado,CL 16 CR 48,Medellín
6321356-1-EPMTV2447,EPMTV2447,6321356,466307,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2020-12-18 00:00:00,LA MINITA,CR 64 CVL 97 A - 1 (INT6),Medellín
8557556-1-EPMTV2445-1,EPMTV2445-1,8557556,241603,EPM_Suma_Ponderada_Media_del_Tramo,"25,3",4,2020-12-18 00:00:00,LA MINA,CL 39 A SUR CR 48,Envigado
8557559-1-EPMTV2445-1,EPMTV2445-1,8557559,240675,EPM_Suma_Ponderada_Media_del_Tramo,"70,67",5,2020-12-18 00:00:00,LA MINA,CL 39 A SUR CR 48,Envigado
8557568-1-EPMTV2445-1,EPMTV2445-1,8557568,240677,EPM_Suma_Ponderada_Media_del_Tramo,"2,4",2,2020-12-18 00:00:00,LA MINA,CL 39 A SUR CR 48,Envigado
9976414-1-EPMTV2449,EPMTV2449,9976414,9976414,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2020-12-18 00:00:00,Tubería sin nombre homologado,CR 63A CL 94 A 113 INT 304,Medellín
6182149-1-EPMTV2420,EPMTV2420,6182149,304994,EPM_Suma_Ponderada_Media_del_Tramo,"23,74",4,2020-12-21 00:00:00,Tubería sin nombre homologado,CR 45 A CL 16,Medellín
6182197-1-EPMTV2420,EPMTV2420,6182197,305081,EPM_Suma_Ponderada_Media_del_Tramo,"164,31",5,2020-12-21 00:00:00,Tubería sin nombre homologado,CR 45 A CL 16,Medellín
6182199-1-EPMTV2420,EPMTV2420,6182199,305034,EPM_Suma_Ponderada_Media_del_Tramo,"136,56",5,2020-12-21 00:00:00,Tubería sin nombre homologado,CR 45 A CL 16,Medellín
6206853-1-EPMTV2420,EPMTV2420,6206853,304978,EPM_Suma_Ponderada_Media_del_Tramo,"481,17",5,2020-12-21 00:00:00,Tubería sin nombre homologado,Cl 16 Cr 45 - 148,Medellín
6206862-1-EPMTV2420,EPMTV2420,6206862,304977,EPM_Suma_Ponderada_Media_del_Tramo,"3724,22",5,2020-12-21 00:00:00,Tubería sin nombre homologado,CR 45 A CL 16,Medellín
6212067-1-EPMTV2455,EPMTV2455,6212067,359589,EPM_Suma_Ponderada_Media_del_Tramo,"534,34",5,2020-12-21 00:00:00,Tubería sin nombre homologado,CL 56B CR 24B,Medellín
6212090-1-EPMTV2455,EPMTV2455,6212090,359585,EPM_Suma_Ponderada_Media_del_Tramo,"283,49",5,2020-12-21 00:00:00,Tubería sin nombre homologado,CL 56E CR 25AA,Encizo
6212092-1-EPMTV2455,EPMTV2455,6212092,359584,EPM_Suma_Ponderada_Media_del_Tramo,"112,36",5,2020-12-21 00:00:00,Tubería sin nombre homologado,CL 56B CR 24B,Medellín
6212094-1-EPMTV2455,EPMTV2455,6212094,359583,EPM_Suma_Ponderada_Media_del_Tramo,"54,12",5,2020-12-21 00:00:00,Tubería sin nombre homologado,CL 56B CR 24B,Medellín
6212153-1-EPMTV2455,EPMTV2455,6212153,359577,EPM_Suma_Ponderada_Media_del_Tramo,"738,82",5,2020-12-21 00:00:00,Tubería sin nombre homologado,CL 56B CR 24B,Medellín
6212160-1-EPMTV2455,EPMTV2455,6212160,359442,EPM_Suma_Ponderada_Media_del_Tramo,"102,94",5,2020-12-21 00:00:00,Tubería sin nombre homologado,CL 56B CR 24B,Medellín
9074653-1-EPMTV2420,EPMTV2420,9074653,9074653,EPM_Suma_Ponderada_Media_del_Tramo,"109,72",5,2020-12-21 00:00:00,Tubería sin nombre homologado,CR 45 A CL 16,Medellín
6187739-1-EPMTV2420-1,EPMTV2420-1,6187739,304972,EPM_Suma_Ponderada_Media_del_Tramo,"20,25",4,2020-12-22 00:00:00,Tubería sin nombre homologado,CR 45 A CL 16,Medellín
6187741-1-EPMTV2420-1,EPMTV2420-1,6187741,305001,EPM_Suma_Ponderada_Media_del_Tramo,"62,17",5,2020-12-22 00:00:00,Tubería sin nombre homologado,CR 45 A CL 16,Medellín
6206862-1-EPMTV2420-1,EPMTV2420-1,6206862,304977,EPM_Suma_Ponderada_Media_del_Tramo,"1236,54",5,2020-12-22 00:00:00,Tubería sin nombre homologado,CR 45 A CL 16,Medellín
6209158-1-EPMTV2420-1,EPMTV2420-1,6209158,304976,EPM_Suma_Ponderada_Media_del_Tramo,"1246,79",5,2020-12-22 00:00:00,Tubería sin nombre homologado,Cl 16 Cr 45 - 148,Medellín
6209161-1-EPMTV2420-1,EPMTV2420-1,6209161,304975,EPM_Suma_Ponderada_Media_del_Tramo,"1227,2",5,2020-12-22 00:00:00,Tubería sin nombre homologado,Cr 48 x Cl 10,Medellin
6212092-1-EPMTV2455-1,EPMTV2455-1,6212092,359584,EPM_Suma_Ponderada_Media_del_Tramo,20,4,2020-12-22 00:00:00,Tubería sin nombre homologado,CL 56B CR 24B,Medellín
6212153-1-EPMTV2455-1,EPMTV2455-1,6212153,359577,EPM_Suma_Ponderada_Media_del_Tramo,"6,25",3,2020-12-22 00:00:00,Tubería sin nombre homologado,CL 56B CR 24B,Medellín
6212160-1-EPMTV2455-1,EPMTV2455-1,6212160,359442,EPM_Suma_Ponderada_Media_del_Tramo,"12,31",4,2020-12-22 00:00:00,Tubería sin nombre homologado,CL 56B CR 24B,Medellín
8641939-1-EPMTV2455-1,EPMTV2455-1,8641939,359422,EPM_Suma_Ponderada_Media_del_Tramo,"15,79",4,2020-12-22 00:00:00,Tubería sin nombre homologado,CL 56B CR 24B,Medellín
8641940-1-EPMTV2455-1,EPMTV2455-1,8641940,359421,EPM_Suma_Ponderada_Media_del_Tramo,"3,75",2,2020-12-22 00:00:00,Tubería sin nombre homologado,Cl56B x Cr24A,Medellín
8641941-1-EPMTV2455-1,EPMTV2455-1,8641941,359420,EPM_Suma_Ponderada_Media_del_Tramo,"41,35",5,2020-12-22 00:00:00,Tubería sin nombre homologado,Cr25 CL56B,Medellín
9278007-1-EPMTV2455-1,EPMTV2455-1,9278007,9278007,EPM_Suma_Ponderada_Media_del_Tramo,"97,06",5,2020-12-22 00:00:00,Tubería sin nombre homologado,Cl56E x Cr25,Medellín
9743409-1-EPMTV2457,EPMTV2457,9743409,9743409,EPM_Suma_Ponderada_Media_del_Tramo,"1,01",1,2020-12-23 00:00:00,Tubería sin nombre homologado,CL 77 CR 66 - 113,Bello
9753405-1-EPMTV2457,EPMTV2457,9753405,9753405,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2020-12-23 00:00:00,Tubería sin nombre homologado,CL 77 CR 66-113,Bello
9753406-1-EPMTV2457,EPMTV2457,9753406,9753406,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2020-12-23 00:00:00,Tubería sin nombre homologado,CL 77 CR 66 -113,Bello
9753407-1-EPMTV2457,EPMTV2457,9753407,9753407,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2020-12-23 00:00:00,Tubería sin nombre homologado,CL 77 CR 66 -113,Bello
9753408-1-EPMTV2457,EPMTV2457,9753408,9753408,EPM_Suma_Ponderada_Media_del_Tramo,"20,6",4,2020-12-23 00:00:00,Tubería sin nombre homologado,CL 77 CR 66 -113,Bello
9766864-1-EPMTV2457,EPMTV2457,9766864,9766864,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2020-12-23 00:00:00,Tubería sin nombre homologado,CL 77 CR 66-113,Bello
8545528-1-EPMTV2459,EPMTV2459,8545528,208471,EPM_Suma_Ponderada_Media_del_Tramo,"182,28",5,2020-12-24 00:00:00,LA VALERIA SUR,CR 47 CL 133 SUR - 47,Caldas
9123670-1-EPMTV2459,EPMTV2459,9123670,9123670,EPM_Suma_Ponderada_Media_del_Tramo,"29,54",4,2020-12-24 00:00:00,LA VALERIA SUR,CR 47 CL 133 SUR - 47,Caldas
9123737-1-EPMTV2459,EPMTV2459,9123737,9123737,EPM_Suma_Ponderada_Media_del_Tramo,"6,06",3,2020-12-24 00:00:00,LA VALERIA SUR,CR 47 CL 133 SUR - 47,Caldas
6111036-1-EPMTV2461,EPMTV2461,6111036,273314,EPM_Suma_Ponderada_Media_del_Tramo,"37,5",4,2020-12-28 00:00:00,EL BOLO,CL 89 CR 46,Itagui
6111042-1-EPMTV2461,EPMTV2461,6111042,273320,EPM_Suma_Ponderada_Media_del_Tramo,30,4,2020-12-28 00:00:00,EL BOLO,CL 89 CR 46,Itagui
6111050-1-EPMTV2461,EPMTV2461,6111050,273318,EPM_Suma_Ponderada_Media_del_Tramo,30,4,2020-12-28 00:00:00,EL BOLO,CL 89 CR 46,Itagui
6111058-1-EPMTV2461,EPMTV2461,6111058,273346,EPM_Suma_Ponderada_Media_del_Tramo,"62,33",5,2020-12-28 00:00:00,EL BOLO,CL 89 CR 46,Itagui
6111085-1-EPMTV2461,EPMTV2461,6111085,273348,EPM_Suma_Ponderada_Media_del_Tramo,"97,48",5,2020-12-28 00:00:00,EL BOLO,CL 89 CR 46,Itagui
6111092-1-EPMTV2461,EPMTV2461,6111092,273254,EPM_Suma_Ponderada_Media_del_Tramo,300,5,2020-12-28 00:00:00,EL BOLO,CL 89 CR 46,Itagui
6163537-1-EPMTV2422,EPMTV2422,6163537,347322,EPM_Suma_Ponderada_Media_del_Tramo,"7,88",3,2020-12-28 00:00:00,LA PICACHA,TRV 39 B CR 70,Medellín
6171622-1-EPMTV2422,EPMTV2422,6171622,368991,EPM_Suma_Ponderada_Media_del_Tramo,22,4,2020-12-28 00:00:00,LA PICACHA,TRV 39 B CR 70,Medellín
6171624-1-EPMTV2422,EPMTV2422,6171624,368968,EPM_Suma_Ponderada_Media_del_Tramo,"48,05",5,2020-12-28 00:00:00,LA PICACHA,TRV 39 B CR 70,Medellín
6172010-1-EPMTV2422,EPMTV2422,6172010,347331,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2020-12-28 00:00:00,LA PICACHA,TRV 39 B CR 70,Medellín
9412030-1-EPMTV2461,EPMTV2461,9412030,9412030,EPM_Suma_Ponderada_Media_del_Tramo,"34,69",4,2020-12-28 00:00:00,EL BOLO,CL 89 CR 46,Itagui
6111092-1-EPMTV2461-1,EPMTV2461-1,6111092,273254,EPM_Suma_Ponderada_Media_del_Tramo,"61,69",5,2020-12-29 00:00:00,EL BOLO,CL 89 CR 46,Itagui
6128528-1-EPMTV2461-1,EPMTV2461-1,6128528,273255,EPM_Suma_Ponderada_Media_del_Tramo,"24,78",4,2020-12-29 00:00:00,EL BOLO,CL 89 CR 46,Itagui
6143152-1-EPMTV2424,EPMTV2424,6143152,300911,EPM_Suma_Ponderada_Media_del_Tramo,"4,86",3,2020-12-30 00:00:00,LA GUAYABALA,CR 75 DA CL 1 SUR - 65,Medellín
6143158-1-EPMTV2424,EPMTV2424,6143158,299992,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2020-12-30 00:00:00,LA GUAYABALA,CR 75 DA CL 1 SUR - 65,Medellín
6143163-1-EPMTV2424,EPMTV2424,6143163,300345,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2020-12-30 00:00:00,LA GUAYABALA,CR 75 DA CL 1 SUR - 65,Medellín
6143170-1-EPMTV2424,EPMTV2424,6143170,300320,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2020-12-30 00:00:00,LA GUAYABALA,CR 75 DA CL 1 SUR - 65,Medellín
6143175-1-EPMTV2424,EPMTV2424,6143175,300510,EPM_Suma_Ponderada_Media_del_Tramo,"6,91",3,2020-12-30 00:00:00,LA GUAYABALA,CR 75 DA CL 1 SUR - 65,Medellín
6075080-1-EPMTV2426,EPMTV2426,6075080,240738,EPM_Suma_Ponderada_Media_del_Tramo,"8,74",3,2021-01-01 00:00:00,Tubería sin nombre homologado,CL 38 SUR CR 46,Envigado
6075482-1-EPMTV2426,EPMTV2426,6075482,240745,EPM_Suma_Ponderada_Media_del_Tramo,"124,47",5,2021-01-01 00:00:00,LA AYURA,Cl38 Sur x Cr47 a Cr46,Envigado
6084709-1-EPMTV2426,EPMTV2426,6084709,241328,EPM_Suma_Ponderada_Media_del_Tramo,"469,54",5,2021-01-01 00:00:00,Tubería sin nombre homologado,CL 38 SUR CR 46,Envigado
8572892-1-EPMTV2426,EPMTV2426,8572892,241252,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2021-01-01 00:00:00,Tubería sin nombre homologado,CL 38 SUR CR 46,Envigado
8572894-1-EPMTV2426,EPMTV2426,8572894,240740,EPM_Suma_Ponderada_Media_del_Tramo,"19,73",4,2021-01-01 00:00:00,Tubería sin nombre homologado,CL 38 SUR CR 46,Envigado
8572896-1-EPMTV2426,EPMTV2426,8572896,240741,EPM_Suma_Ponderada_Media_del_Tramo,"12,61",4,2021-01-01 00:00:00,Tubería sin nombre homologado,CL 38 SUR CR 46,Envigado
8572897-1-EPMTV2426,EPMTV2426,8572897,240746,EPM_Suma_Ponderada_Media_del_Tramo,"2,92",2,2021-01-01 00:00:00,Tubería sin nombre homologado,CL 38 SUR CR 46,Envigado
6075224-1-EPMTV2430,EPMTV2430,6075224,241343,EPM_Suma_Ponderada_Media_del_Tramo,"45,22",5,2021-01-03 00:00:00,Tubería sin nombre homologado,CL 38A SUR CR 44,Envigado
6075228-1-EPMTV2430,EPMTV2430,6075228,241352,EPM_Suma_Ponderada_Media_del_Tramo,"58,06",5,2021-01-03 00:00:00,Tubería sin nombre homologado,CL 38A SUR CR 44,Envigado
6075234-1-EPMTV2430,EPMTV2430,6075234,241291,EPM_Suma_Ponderada_Media_del_Tramo,"156,67",5,2021-01-03 00:00:00,Tubería sin nombre homologado,CL 38A SUR CR 44,Envigado
6075268-1-EPMTV2430,EPMTV2430,6075268,241331,EPM_Suma_Ponderada_Media_del_Tramo,"603,32",5,2021-01-03 00:00:00,Tubería sin nombre homologado,CL 38A SUR CR 44,Envigado
6209538-1-EPMTV2463,EPMTV2463,6209538,359515,EPM_Suma_Ponderada_Media_del_Tramo,"45,4",5,2021-01-04 00:00:00,Tubería sin nombre homologado,CR 24B CL 56B - 71,Medellín
